joint_name,q_lower_rad,q_upper_rad,q_min_observed_rad,q_max_observed_rad,max_lower_excess_rad,max_upper_excess_rad,max_excess_rad,time_of_max_excess_s,time_above_zero_excess_s,time_above_standing_tolerance_s,longest_consecutive_excess_s,max_abs_velocity_rad_s,declared_velocity_limit_rad_s,velocity_limit_source,max_velocity_ratio,max_positive_actuation_Nm,max_negative_actuation_Nm,max_actuation_limit_ratio,torque_saturation_fraction,min_target_limit_margin_rad,urdf_lower_rad,urdf_upper_rad,urdf_effort_Nm,effective_effort_lower_Nm,effective_effort_upper_Nm
left_hip_pitch_joint,-2.704,2.556,-0.6185555392019225,1.2772942801488176,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,8.522711791133716,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_hip_pitch_joint/limit@velocity (declaration; not MJCF clamp),0.7140341648067792,118.0,-97.62982590709639,1.0,0.03358481382331468,1.3255564360022547,-2.704,2.556,120.0,-118.0,118.0
left_hip_roll_joint,-0.235,2.906,-0.037167819262917914,1.5464213992383615,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,6.464268386821692,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_hip_roll_joint/limit@velocity (declaration; not MJCF clamp),0.5415774452766162,103.53498413584384,-118.0,1.0,0.07520077877829155,0.23404919742373748,-0.235,2.906,120.0,-118.0,118.0
left_hip_yaw_joint,-1.684,3.43,-1.1253864923808694,0.37740194832157975,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,3.767749868151586,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_hip_yaw_joint/limit@velocity (declaration; not MJCF clamp),0.3156626900261047,80.14916157364833,-52.387088500527774,0.6792301828275282,0.0,0.5086022043228149,-1.8588,3.6041,120.0,-118.0,118.0
left_knee_joint,0.0,2.4073,0.02999515491309112,1.9616019430743576,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,5.358804254956121,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#left_knee_joint/limit@velocity (declaration; not MJCF clamp),0.4489614824862702,118.0,-83.06477296730442,1.0,0.0014602092966658554,0.029995155334472653,0.0,2.4073,120.0,-118.0,118.0
left_ankle_pitch_joint,-0.803,0.453,-0.8500329602749837,-0.3771446832876621,0.047032960274983604,0.0,0.047032960274983604,2.210999999999757,0.642,0.642,0.393,6.049320922878649,13.087,X2_URDF-v1.3.0/x2_ultra.urdf#left_ankle_pitch_joint/limit@velocity (declaration; not MJCF clamp),0.4622389335125429,36.0,-9.197974735821106,1.0,0.026527135556096374,0.0,-0.803,0.453,36.0,-36.0,36.0
left_ankle_roll_joint,-0.262,0.262,-0.2654152732018096,-0.0006154934968234357,0.0034152732018095655,0.0,0.0034152732018095655,1.4249999999998433,0.162,0.16,0.085,3.0209139557229587,15.077,X2_URDF-v1.3.0/x2_ultra.urdf#left_ankle_roll_joint/limit@velocity (declaration; not MJCF clamp),0.20036571968713662,24.0,-22.76234350841553,1.0,0.01070820150888294,3.2747626304618915e-05,-0.2967,0.2967,24.0,-24.0,24.0
right_hip_pitch_joint,-2.704,2.556,-0.4411638097332443,0.9470928831631257,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,5.3272804512715775,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_hip_pitch_joint/limit@velocity (declaration; not MJCF clamp),0.44632041314272597,102.56714361683748,-118.0,1.0,0.0004867364322219518,1.6170727788209915,-2.704,2.556,120.0,-118.0,118.0
right_hip_roll_joint,-2.906,0.235,-0.6954834818160532,0.0731299398877505,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,4.32309462566069,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_hip_roll_joint/limit@velocity (declaration; not MJCF clamp),0.36218956314181383,118.0,-71.03912263356912,1.0,0.002677050377220735,0.0,-2.906,0.235,120.0,-118.0,118.0
right_hip_yaw_joint,-3.43,1.684,-0.5962514201071034,1.6279330208693361,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,3.7870099223882163,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_hip_yaw_joint/limit@velocity (declaration; not MJCF clamp),0.31727630046818167,44.95048829838692,-94.80874637374086,0.8034639523198378,0.0,0.0691049416065217,-3.6041,1.8588,120.0,-118.0,118.0
right_knee_joint,0.0,2.4073,0.029259922987728774,2.132089628170272,0.0,0.0,0.0,0.0009999999999998899,0.0,0.0,0.0,3.5864147846871783,11.936,X2_URDF-v1.3.0/x2_ultra.urdf#right_knee_joint/limit@velocity (declaration; not MJCF clamp),0.30047040756427434,57.75823052546847,-112.91751269981431,0.9569280737272399,0.0,0.02926005125045776,0.0,2.4073,120.0,-118.0,118.0
